"✦  MASTER SUPPLIER DATABASE  |  CRM-READY  |  4,661 SUPPLIERS  |  DE-DUPLICATED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SECTION A — SUPPLIER IDENTITY,,,,,,,,,SECTION B — CONTACT INFORMATION,,,,,,,,,,SECTION C — BUSINESS DETAILS,,,,,,,,,,,,,,,SECTION D — COMMERCIAL TERMS,,,,,,,SECTION E — CRM INTERNAL TRACKING,,,,,,,,,,,,
Supplier ID,Company Name,Country,City,Full Address,Website,Year First Added,Source Sheet,Current Status,Primary Contact Name,Designation,Email,Phone,WhatsApp,Legal Name,Secondary Contact Name,Secondary Email,Secondary Phone,Account Manager,Product Category,Products,Sub-category,Commodity Type,Annual Production Capacity,MOQ,Price Range,Currency,Export Markets,Certifications,Cert Body,Cert Status,Cert Expiry Date,Years in Business,Factory Type,Payment Terms,Incoterms,Lead Time,Port of Loading,Packaging Type,Private Label Available,Compliance Documents Available,Lead Source,Risk Score,Due Diligence Status,Last Contact Date,Follow-up Required,Follow-up Date,Internal Notes,Contract Signed,Contract Date,Latest Quotation,Performance Rating,Blacklisted,Notes
SUP-00077,Achal Industries,,,,,2024,23-24_ Cashew supplier for Midd,Active,,,,,,,,,,,Cashew supplier for Middle Eas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00078,ACI Agrolink Limited,Bangladesh,,,https://www.aciagribusinesses.com/index.php,2024,23-24_Shrimps,Active,02-8878603,,not available,,,,,,,,Shrimps,"Fertilizer, Seed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00079,ACME CHILE SPA,Chile,,,,2025,2025_Chile from BRC,Active,,,,,,,,,,,Chile from BRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00080,ACME COMMODITIES PRIVATE LIMITED,,,,,2024,23-24_ Cashew supplier for Midd,Active,,,,,,,,,,,Cashew supplier for Middle Eas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00081,Aconcagua Foods S.A.,Chile,,,,2025,2025_Chile from BRC,Active,,,,,,,,,,,Chile from BRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00082,"Acroyali Jade Food Co., Ltd.",China,,,https://www.acroyali.com/home,2024,23-24_Chick Peas,Active,(86) 532 86677826,,food@acroyali.com,,,,,,,,Chick Peas,"Canned Fruits, Canned Vegetables, 
Jams, Pie Fillings & Toppings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00083,ACSA International SPA / Chilefood Agrocomm SPA,Chile,,,https://www.chilefood.com/wp/espanol-2/,2024,23-24_Nuts List | 23-24_Peanuts Jan 24 | 2025_Chile from BRC,Active,39 0331 712011,,sales@acsa.it,,,,,,,,Nuts List | Peanuts Jan 24 | Chile from BRC,STEEL PARTS | ONLINE FORM AVAILABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00084,Actiflex Ltd,Kenya,,,,2024,23-24_Macadamia Nut jan 25,Active,,,,,,,,,,,Macadamia Nut jan 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00085,ADAM EXPORT,Sri Lanka,,"No. 370, Sedawatta Road, Wellampitiya, Sri Lanka.",https://adamexpo.net/,2023,22-23_WHOLE PEPPER,Active,94 77 736 2452 / 94 11 760 8500,,dc@adamexpo.net,,,,,,,,WHOLE PEPPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00086,"Adams & Brooks, Inc. - San Bernardino",USA,,,https://adams-brooks.com/,2024,23-24_Nuts List,Active,(909) 880-2305,,info@adams-brooks.com,,,,,,,,Nuts List,Candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00087,Adams Group,,,"7301 John Galt Way,Arbuckle, CA 95912",https://www.adamsgrp.com/,2023,22-23_WHITE CORN MAIZE,Active,,,info@adamsgrp.com,,,,,,,,WHITE CORN MAIZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMAIL SENT NO RESPONSE
SUP-00088,Adani Wilmar Limited,India,,,www.adaniwilmar.com,2024,23-24_Rice list | 23-24_Pulses,Active,+91 79 2645 5650,,info@adaniwilmar.in,,,,,,,,Rice list | Pulses,"Edible Oil, Speciality Fats, Basmati Rice,Soya Chunks,Pulses,Wheat Flour, Sugar | Food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00089,Adarsh Global Private Limited,India,,,https://adarshglobal.in/,2024,23-24_Pulses  | 23-24_Spices,Active,,,,,,,,,,,Pulses  | Spices,Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00090,ADARSH GLOBAL PVT LTD,713,,,no website,2024,23-24_Pulses  | 2025_Gulf food _ Pulses,Active,,,no website,,,,,,,,Pulses  | Gulf food _ Pulses,"PROCESSED PULSES | Pulses(MIX DALL),WHOLE MASOOR RED LENTILS,MASOOR GOTA (FOOT BALL),BANGAL GRAM (KALA CHANA),URAD SPLIT ,WHOLE URAD BEANS ,MOONG SPLIT,WHOLE MOONG BEANS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00091,Adarsh Industrial Chemicals,,,,,2024,23-24_ Cashew supplier for Midd,Active,,,,,,,,,,,Cashew supplier for Middle Eas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00092,ADASCAN,,,,,2024,23-24_Pulses,Active,,,sales@adascan.ca,,,,,,,,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00093,AdasCan Grain,Canada,,,www.adascan.ca,2024,23-24_Pulses,Active,,,sales@adascan.ca,,,,,,,,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00094,Adascan Grain Company,Canada,,,http://www.adascan.ca/,2024,23-24_Red lentils Nov24 | 23-24_Green Lentils Dec 24,Active,,,sales@adascan.ca,,,,,,,,Red lentils Nov24 | Green Lentils Dec 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00095,"ADDA MITRA GLOBAL, PT",,,,adda-global.co.id,2025,NEW2025_List of Exhibitors f,Active,,,,,,,,,,,List of Exhibitors for Indonesi,Logistics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00096,ADECO AGROPECUARIA S. A.,Argentina,,,,2024,23-24_Peanuts Jan 24,Active,,,,,,,,,,,Peanuts Jan 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00097,Adecoagro,Argentina,,,https://www.adecoagro.com/,2025,2025_Gulf food _ Pulses,Active,,,info_ar@adecoagro.com,,,,,,,,Gulf food _ Pulses,"Pulses (Bakery Sunflower
XL Inshell Sunflower
XXL Inshell Sunflower
Split Blanched Peanuts - B
Split Blanched Peanut - A
Whole Blanched Peanut 50/60
Whole Blanched Peanut 40/50
Whole Blanched Peanut 38/42
Split Raw Peanut - B
Split Raw Peanut - A
Whole Kernel Peanut 50/60
Whole Kernel Peanut 40/50
Whole Kernel Peanut 38/42
Chickpeas
Chia Seeds
PopCorn
Inshell Sunflower
Sesame) | Pulses",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00098,ADF Foods Limited,India,,,pickle and curry powder,2024,23-24_Pulses  | 23-24_Spices,Active,,,,,,,,,,,Pulses  | Spices,Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00099,ADF Foods Ltd.,India,,,https://adf-foods.com/,2024,23-24_Pulses,Active,,,,,,,,,,,Pulses,Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00100,Adidev Group Industries,,,,https://www.adidevgroup.com/,2024,23-24_Pulses,Active,,,info@adidevgroup.com,,,,,,,,Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00101,"Adikarya, CV (Mitra Binaan Dinas Perindustrian dan Perdagangan Provinsi Jawa Timur)",,,,Not found,2025,NEW2025_List of Exhibitors f,Active,,,,,,,,,,,List of Exhibitors for Indonesi,Trend and Lifestyle Products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00102,"Adimulia Sarimas Indonesia, PT",,,,https://adimulia.com/,2025,NEW2025_List of Exhibitors f,Active,,,,,,,,,,,List of Exhibitors for Indonesi,Manufactured Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00103,Adinath Agro,India,,,www.adinathagro.com,2025,NEW2025_Anuga - India,Active,,,info@adinathagro.com,,,,,,,,Anuga - India,Sauces and Seasonings,,,,,,,,,,,,,,,,,,,,,,,,Follow up sent 5 Sept,,,,,,,,,First contact: Follow up sent 5 Sept
SUP-00104,ADIPATI ARICULTRAL PRODUCT TRADING LTD,,,,https://www.adipatiagri.com/,2023,22-23_RICE,Active,951 292 803 / 951 292 895 / 9518610 578 / 9518610 579,,info@adipatiagri.com,,,,,,,,RICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00105,Adisty Batik (Mitra Binaan Dinas Koperasi Usaha Mikro Perindustrian dan Perdagangan Semarang),,,,Not found,2025,NEW2025_List of Exhibitors f,Active,,,,,,,,,,,List of Exhibitors for Indonesi,Batik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00106,Aditivos e Ingredientes para alimentos Adiplus SPA,Chile,,,,2025,2025_Chile from BRC,Active,,,,,,,,,,,Chile from BRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00107,ADITYA AGRI EXPORTS,713,,,https://aditya-exports.com/,2024,23-24_Pulses,Active,,,fruits andn vegetable,,,,,,,,Pulses,PULSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00108,Aditya Birla Fashion and Retail Limited,India,,"Piramal Agastya Corporate Park,
Building 'A', 4th and 5th Floor,
Unit No. 401, 403, 501, 502,
L.B.S. Road, Kurla, Mumbai 400 070",https://www.adityabirla.com/businesses/companies/aditya-birla-fashion-and-retail-limited,2023,22-23_Textile,Active,086529 05000,,customerservice@abfrl.adityabirla.com,,,,,,,,Textile,branded apparel and accessories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00109,ADM Agri-Industries Company,Canada,,,https://www.adm.com/,2024,23-24_Red lentils Nov24 | 23-24_Green Lentils Dec 24,Active,,,meiyun.li@adm.com,,,,,,,,Red lentils Nov24 | Green Lentils Dec 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00110,ADPAK INTERNATIONAL LIMITED,Kenya,,,,2024,23-24_Macadamia Nut jan 25,Active,,,,,,,,,,,Macadamia Nut jan 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00111,Adrianna Spring Impex,Tamil Nadu,,Tamil Nadu,https://adriannasprings.com/,2023,22-23_WHOLE PEPPER,Active,98943 01287,,contact@adriannasprings.com,,,,,,,,WHOLE PEPPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00112,ADROIT OVERSEAS,Canada,,,https://adroitoverseas.com/,2024,23-24_Red lentils Nov24 | 23-24_Pulses,Active,,,canada@adroitoverseas.com,,,,,,,,Red lentils Nov24 | Pulses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00113,Adroit Overseas Enterprises Ltd.,Canada,,,https://adroitoverseas.com/,2024,23-24_Red lentils Nov24,Active,,,yogesh@adroitoverseas.com,,,,,,,,Red lentils Nov24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00114,aduanar,,,"MT Alvear 211, Floor 1, Córdoba, Argentina.",https://www.aduanar.com/en/,2023,22-23_WHITE CORN MAIZE,Active,,,despachante@aduanar.com,,,,,,,,WHITE CORN MAIZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00115,Advance Packaging Manufacturers Ltd,Kenya,,,,2024,23-24_Macadamia Nut jan 25,Active,,,,,,,,,,,Macadamia Nut jan 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00116,Aegean Exporters' Associations,Türkiye,,,,2024,23-24_Red lentils Nov24,Active,,,,,,,,,,,Red lentils Nov24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00117,Aegean Foods,Turkey,,"Akdeniz Mahallesi 1340 Sokak No 23/201 Arslan Plaza

35210 Konak İzmir – Turkey",http://aegeanfoods.com.tr/,2023,22-23_Dried Fruits & Nuts,Active,"T: +90 (0)232 425 2122

F: +90 (0)232 4252123",,E: info@aegeanfoods.com.tr,,,,,,,,Dried Fruits & Nuts,"Dried Figs

Dried Apricots",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00118,AELEA COMMODITIES PRIVATE LIMITED,713,,,https://www.aeleacommodities.com/,2024,23-24_Pulses,Active,,,trader,,,,,,,,Pulses,PULSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00119,"AFAMEC GLOBAL EKSPOR, PT (Mitra Binaan Dinas Perdagangan Provinsi Sumatera Selatan)",,,,afameccoco.com,2025,NEW2025_List of Exhibitors f,Active,,,,,,,,,,,List of Exhibitors for Indonesi,Manufactured Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00120,AFCOTT CASHEW SARLU,Cote D'Ivoire,,,CASHEW NUTS,2024,23-24_Cashew Nov 24 | 23-24_Nuts List,Active,,,"gmrcn-prod@afcott.com,
quality.cashew@afcott.com",,,,,,,,Cashew Nov 24 | Nuts List,CASHEW NUTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00121,Afew Goods,Germany,,"Afew Goods GmbH
Oststr 36
40211 Düsseldorf
Germany",https://afew-goods.com/about/,2023,22-23_Textile,Active,49 (0) 211 / 22 960 866,,service@afew-goods.com,,,,,,,,Textile,tshirts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00122,AFGO International Pvt. Limited,Sri Lanka,,"136,Thalahena,Malabe,Sri Lanka",http://www.afgoorganic.com/,2023,22-23_WHOLE PEPPER,Active,94 77 22 790 47,,internationalafgo@gmail.com,,,,,,,,WHOLE PEPPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00123,AFOKANTAN BENIN CASHEW SA,,,,,2024,23-24_Cashew 25,Active,,,,,,,,,,,Cashew 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00124,AFOTECH,China,,,https://afotech.vn/,2025,2025_Instant Noodles,Active,,,export@afotech.vn,,,,,,,,Instant Noodles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00125,Afras Cashew Traders,,,,,2024,23-24_ Cashew supplier for Midd,Active,,,,,,,,,,,Cashew supplier for Middle Eas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00126,AFRGO,,,"Silversquare, Ikaroslaan 1, 1930 Zaventem Belgium",https://www.afrgo.eu/,2023,22-23_CASHEW,Active,+32 471/04.01.18,,stenli@afrgo.eu,,,,,,,,CASHEW,Cashew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Brc Certifications
private label not mentioned"""
SUP-00127,Afri Venture,South Africa,,,,2024,Inactive_Suppliers,Inactive,,,,,,,,,,Vandana,"Cashew, Jebel Ali",Cashew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"WEEK 45: 7.11.24 -- Prices received in lbs, 
8.11.24 -- Meeting done  
sent requst for pkg prices 
also shared Kevin address to supplier for sample
Await supplier respond | WEEK 46: 11.11.24 -- reminder sent for Dubai sample courier  

13.11.24 -- supplier confirmed to send samples | Unnamed: 25: 19.11.24 -- samples delivered 

20.11.24 -- Await feedback from Kevin

21.11.24 - supplier reply for contract sign

We are not convinced on signing the contract with 5%.  We normally sell our goods with 1cent per lbs brokreage/commission. Hence we will pass your proposal for now."
SUP-00128,AFRIMAC,Kenya,,,https://afrimac.co.ke/,2023,22-23_Dried Fruits & Nuts,Active,,,info@afrimac.co.ke,,,,,,,,Dried Fruits & Nuts,Macadanua nuts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00129,Afrimac Nut,Kenya,,"Processing Facility
Maragua, Along Kenol-Muranga Road",https://afrimac.co.ke/,2024,23-24_BRC Macadamia | 22-23_Macademia Nuts,Active,,,Email: info@afrimac.co.ke,,,,,,,,BRC Macadamia | Macademia Nuts,Macadamia Nuts,,,,,,,,Brc Certifications,,,,,,,,,,,,,,,,,,,,,,,,,email sent dt 22.3.24
SUP-00130,AFRIMAC NUT COMPANY LIMITED,Kenya,,"Kaharate Samar, Maragua along Kenol- Murang'a road, Nairobi, P.O BOX 57994-00200, KENYA",https://afrimac.co.ke/,2024,23-24_Macadamia Nut jan 25 | 23-24_BRC Macadamia | 23-24_Nuts List | 22-23_Macademia Nuts,Active,254) 0723706358,,murugi@afrimac.co.ke,,,,,,,,Macadamia Nut jan 25 | BRC Macadamia | Nuts List | Macademia Nuts,Macadamia Nuts | macadamias nuts and oil,,,,,,,,BRC,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00131,Afroze Textile Industries (Towel Unit),Pakistan,,"Plot C-8, Scheme-33, S.I.T.E, Superhighway, Karachi, PAKISTAN",,2026,2026_Aldi_Textile,Active,,,,,,,,,,,Household Textiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Workers: 1001-2000
SUP-00132,AFS Company Spa,Chile,,,,2025,2025_Chile from BRC,Active,,,,,,,,,,,Chile from BRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00133,AG. Los Batros SPA,Chile,,,,2025,2025_Chile from BRC,Active,,,,,,,,,,,Chile from BRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00134,AG Servicios SPA. - Planta Molina,Chile,,,,2025,2025_Chile from BRC,Active,,,,,,,,,,,Chile from BRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00135,AG Servicios SPA – Planta Mostazal,Chile,,,,2025,2025_Chile from BRC,Active,,,,,,,,,,,Chile from BRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00136,Agaoglu Tekstil San. ve Tic. A.S.,Turkey,,,https://www.agaoglu.com/,2025,NEW2025_Hospital  Textiles,Active,,,info@otelagaoglu.com,,,,,,,,Hospital  Textiles,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00137,Agapi I.K.E. (Sokolata),Greece,,,LINK,2025,NEW2025_Snacks and Sweets Ex,Active,,,info@sokolata-clothing.com,,,,,,,,Snacks and Sweets Expo in Dubai,Chocolate,,,,,,,,,,,,,,,,,,,,,,,,Intro mail sent on 29.9.25,,,,,,,,,First contact: Intro mail sent on 29.9.25
SUP-00138,"Agarwood East Borneo, PT (Mitra Binaan Export Kaltimpreneurs)",,,,Not found,2025,NEW2025_List of Exhibitors f,Active,,,,,,,,,,,List of Exhibitors for Indonesi,Manufactured Product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00139,AGD,,,Argentina,https://www.agd.com.ar/,2023,22-23_WHITE CORN MAIZE,Active,,,gdeheza@agd.com / secretariatrading@agd.com,,,,,,,,WHITE CORN MAIZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"They also have Soyabean Oil, sent email to Ms Anna with introduction"
SUP-00140,AGGARWAR IMPEX,,,"Plot 74, Sector 28, Vashi, Navi Mumbai, Maharashtra, India - 400703",http://www.aggarwalimpex.in/,2023,22-23_DRIED CHICKPEAS,Active,9920444500,,,,,,,,,,DRIED CHICKPEAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00141,AGL KENYA LIMITED – UNILEVER,Kenya,,,,2024,23-24_Macadamia Nut jan 25,Active,,,,,,,,,,,Macadamia Nut jan 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00142,AGL KENYA LIMITED K-SITE,Kenya,,,,2024,23-24_Macadamia Nut jan 25,Active,,,,,,,,,,,Macadamia Nut jan 25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00143,Agm Sportswears,India,,,https://www.tradeindia.com/ ~search,2025,NEW2025_Sports Tshirts,Active,,,agmsport@yahoo.com,,,,,,,,Sports Tshirts,Sports T-shirts & activewear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00144,AGNIELCOMMODITIES,,,"11 South Angell Street, Suite 352,Providence, Rhode Island 02906,USA",http://www.agnielcommodities.com/,2023,22-23_WHITE CORN MAIZE,Active,,,Lucien@agnielcommodities.com / Sara@agnielcommodities.com / Sean@agnielcommodities.com,,,,,,,,WHITE CORN MAIZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMAIL SENT NO RESPONSE
SUP-00145,AGRANTIS CORPORATION PRIVATE LIMITED,713,,,no website,2024,23-24_Pulses,Active,,,no website,,,,,,,,Pulses,"KABULI CHANNA, PULSES",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00146,"Agrapana Furniture, CV (Mitra Binaan Dinas Perindustrian dan Perdagangan Provinsi Jawa Tengah)",,,,Not found,2025,NEW2025_List of Exhibitors f,Active,,,,,,,,,,,List of Exhibitors for Indonesi,"House Furniture, Interior Products",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00147,Agrastar,,,,https://agrastar.com/,2023,22-23_RICE,Active,"01-256425, 01-248237 ,  95-9-452105057",,info@agrastar.com,,,,,,,,RICE,RICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00148,Agrícola El Carmen Ltda.,Chile,,,,2025,2025_Chile from BRC,Active,,,,,,,,,,,Chile from BRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00149,Agrícola Las Rastras Spa.(Packing San Francisco),Chile,,,,2025,2025_Chile from BRC,Active,,,,,,,,,,,Chile from BRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00150,Agrícola y Comercial Cabilfrut S.A.,Chile,,,,2025,2025_Chile from BRC,Active,,,,,,,,,,,Chile from BRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00151,Agrícola y Packing Cachapoal S.A.,Chile,,,,2025,2025_Chile from BRC,Active,,,,,,,,,,,Chile from BRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00152,AGREX OVERSEAS,713,,,https://www.agrexoverseas.com/,2024,23-24_Pulses,Active,,,soya flour,,,,,,,,Pulses,"PULSES (BLACK GRAM, RED GRAM, GREEN GRAM, CHICKPEAS, HORSE GRAM, PIGEON PEA, COW PEA)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00153,AGREX SAIGON FOODSTUFFS JOINT STOCK COMPANY,Vietnam,,,https://www.agrexsaigon.com.vn/,2024,23-24_Rice list | 2025_BRC Jasmine rice,Active,,,sales@agrexsaigon.com.vn,,,,,,,,Rice list | BRC Jasmine rice,Momos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00154,Agri Base Commodities,,,,,2024,23-24_ Cashew supplier for Midd,Active,,,,,,,,,,,Cashew supplier for Middle Eas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00155,Agri Exim Global Philippines Inc,Philippines,,,https://agrieximorganic.com/,2024,23-24_Dried Fruits List,Active,,,info@agrieximfze.com,,,,,,,,Dried Fruits List,soya beans seeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00156,Agri Exim Ltd,Uganda,,,info@agrieximfze.com,2024,23-24_Chia Seeds NOv 24,Active,,,https://agrieximorganic.com/,,,,,,,,Chia Seeds NOv 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00157,AGRI WING ORGANICS,713,,,https://agriwingorganics.com/,2024,23-24_Pulses,Active,,,trader,,,,,,,,Pulses,"ALL TYPES OF - PULSES, LENTILS, CHICK PEAS (KABULI CHANA)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00158,Agrican International,Canada,,,https://agrican.ca/,2024,23-24_Pulses,Active,,,info@agrican.ca,,,,,,,,Pulses,"conventional and organic lentils, peas, chickpeas, oats, milling barley, durum and spring",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00159,Agricola Agrobosques San Isidro S.A.,Chile,,,,2025,2025_Chile from BRC,Active,,,,,,,,,,,Chile from BRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00160,Agricola Ballerina Chile Ltda.,Chile,,,https://agricolaballerina.cl/en/home/,2024,23-24_Nuts List | 2025_Chile from BRC,Active,+56-2-24802933,,info@ballerina.cl,,,,,,,,Nuts List | Chile from BRC,"Almonds, Walnuts | Almonds, walnuts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00161,AGRICOLA ECOLOGICA SAC,Peru,,,https://www.agricolaecologicasb.com/,2024,23-24_Quinoa -Nov24,Active,,,"onilsson@interloom.com.pe, sales@agricolaecologicasb.com",,,,,,,,Quinoa -Nov24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00162,AGRICOLA EXPOAGROSOL SPA,Chile,,,,2025,2025_Chile from BRC,Active,,,,,,,,,,,Chile from BRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00163,Agricola Los Del Monte Limitada,Chile,,,,2025,2025_Chile from BRC,Active,,,,,,,,,,,Chile from BRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00164,Agricola Lucas / AUREA INTERNACIONAL,Brasil,,,https://aureainternacional.com/,2025,2025_Gulf food _ Pulses,Active,,,comex@aureainternacional.com,,,,,,,,Gulf food _ Pulses,"Pulses(CHIA SEEDS,SESAME SEEDS,NUTS,PEANUTS,POPCORN,GREEN MUNG BEANS,LSKB,RED BAMBOO BEANS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00165,Agricola Portal Maule SpA,Chile,,,,2025,2025_Chile from BRC,Active,,,,,,,,,,,Chile from BRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00166,Agricola Siemel Ltda. Fundo El Parron,Chile,,,,2025,2025_Chile from BRC,Active,,,,,,,,,,,Chile from BRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00167,Agricola Trebol SPA,Chile,,,https://en.agricolaeltrebol.com/,2024,23-24_Nuts List | 2025_Chile from BRC,Active,,,,,,,,,,,Nuts List | Chile from BRC,"Pesticides, seeds, logistics",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00168,Agricola y Frutera Curacavi S.A. - Planta Curacavi,Chile,,,,2025,2025_Chile from BRC,Active,,,,,,,,,,,Chile from BRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00169,Agricola y Frutera Curacavi S.A. - Planta Curicó,Chile,,,,2025,2025_Chile from BRC,Active,,,,,,,,,,,Chile from BRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUP-00170,Agricola y Frutera Curacavi S.A. - Planta Polpaico,Chile,,,,2025,2025_Chile from BRC,Active,,,,,,,,,,,Chile from BRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
